"obs","k_baseline","k_covariates"
638,0.000252883692133381,-0.0299300536751675
639,0.0189710063226439,-0.000451438119799783
640,0.0688397583863355,0.0426454859917072
641,0.0378224462663228,0.00840082116788464
642,0.0871553784816634,0.0678300768516343
643,0.0518636015674069,0.0554951566560244
644,0.0189710063226439,-0.000451438119799783
645,-0.00303040316128491,-0.0466328918654685
646,0.0591263063282715,0.116882879441197
647,0.0684211274215319,0.157143753726781
648,0.213911905210379,0.222845870459074
649,0.0664280316782141,0.0535245354266678
650,0.0301377221351439,0.105614044573436
651,0.158952681542251,0.178329743646464
652,0.0318136318257871,0.0626335129260107
653,0.158952681542251,0.178329743646464
654,0.194417130729304,0.201990514570839
655,0.14874693841801,0.141717533798442
656,0.035225098613602,0.0642607085809104
657,0.174175505572939,0.148972653625374
658,0.158963892979249,0.177739717816277
659,0.0742528494941336,0.114304003782472
660,0.0356439876985561,0.118769227465919
661,0.146746327155202,0.127341023778686
662,0.0645455293207947,0.0466706100502791
663,0.213501862516265,0.204145652425175
664,0.0356439876985561,0.118769227465919
665,0.110516388753157,0.123811197404331
666,0.0201708685428747,0.087240025063522
667,0.150139290436092,0.12871810765767
668,0.024297673150652,0.0551268457745507
669,0.135560127194279,0.181783890231947
670,0.0707355996843809,0.063290963526402
671,0.158952681542251,0.178329743646464
672,0.0157926210594854,0.0155025697304384
673,0.0404087534904048,0.0347981018476889
674,0.0740737452341761,0.136140711241521
675,0.0751704884031213,0.167072463084774
676,0.0885247654315406,0.0697631360438586
677,0.0148491427722618,0.0283924038372023
678,0.0372892377141714,-0.048643777495813
679,-0.0267642116928236,-0.022083101006622
680,0.346799450671607,0.383593442342939
681,0.0990717588734729,-0.0487110004060064
682,0.136121302515959,0.00413523049676405
683,0.0669242988463855,0.0505710133105664
684,0.106231616199514,0.00666104240756125
685,0.0748257898457033,-0.0423645430704903
686,0.193066621058516,-0.0115032558684918
687,0.102271625323437,-0.04044039429804
688,0.0556007897209717,-0.0914216955951099
689,0.140172794798254,0.00340463137907966
690,0.181838895353814,0.033124626572873
691,0.11303874389182,-0.0390095185060868
692,0.138777274942343,-0.00335727372191985
693,0.11424011795243,-0.0368476987649267
694,0.103294776979905,0.0867243687689457
695,0.0728600860599964,0.051115805015856
696,0.193066621058516,-0.0115032558684918
697,0.113416897803299,-0.00735184115468781
698,0.0249364428114535,0.0421797656948116
699,-0.053041891380427,0.0901760721877814
700,-0.000593374210378278,0.0307307507131711
701,-0.000335592734512183,0.12044525371639
702,0.012853267132483,0.0864293749606973
703,0.0139845030076528,0.0647850914596827
704,-0.0139199747512233,0.0202836980449853
705,0.155250362892171,0.178702755204571
706,0.0212139489467385,0.0718250254924672
707,0.244266064572513,0.288196035727433
708,0.00630716006831081,0.0422891015591998
709,0.0976937282063707,0.106969509259315
710,0.00727384630741918,0.0717825662523603
711,0.0181937900448437,0.0481980370084088
712,0.0258226246170414,0.0547334254301625
713,-0.000593374210378278,0.0307307507131711
714,0.0457703558245704,0.0777429607880859
715,0.0921304099194898,0.0720899572632646
716,-0.0139199747512233,0.0202836980449853
717,-0.0633529535840502,0.0405213672831574
